"from";"to";"full";"share.from.full";"binary";"share.from.bin";"pc";"thmax";"thmaxpc";"expected";"untapped";"linkrca";"prio";"dutch.reg"
"NL42";"CZ06";8;13,559;1;3,226;0,008728;20,5;0,00706027407639561;0,808895600932645;-0,191104399067355;1,23625347801004;"Medtech/beeldvorming";"south"
"NL42";"CZ03";2;3,39;1;3,226;0,008728;20,5;0,00706027407639561;0,808895600932645;-0,191104399067355;1,23625347801004;"Medtech/beeldvorming";"south"
"NL34";"NL41";3;37,5;1;25;0,008728;902;0,310652059361407;35,5914064410364;34,5914064410364;0,0280966699547735;"Medtech/beeldvorming";"south"
"NL34";"BE23";3;37,5;1;25;0,008728;39;0,0134317409258258;1,53887455787186;0,538874557871861;0,64982554613348;"Medtech/beeldvorming";"south"
"NL34";"BE33";1;12,5;1;25;0,008728;20,5;0,00706027407639561;0,808895600932645;-0,191104399067355;1,23625347801004;"Medtech/beeldvorming";"south"
"NL34";"ES62";1;12,5;1;25;0,008728;5,5;0,00189421987415492;0,217020770981929;-0,782979229018071;4,60785387258286;"Medtech/beeldvorming";"south"
"NL42";"NL42";129;99,231;21;95,455;0,36433;22;0,0197936066650472;1,14090348817332;-19,8590965118267;18,4064648918049;"3D-printing/additive productie";"south"
"NL42";"NL41";1;0,769;1;4,545;0,017349;57;0,0512834354503495;2,95597721935815;1,95597721935815;0,338297600350634;"3D-printing/additive productie";"south"
"NL41";"DEA2";8;2,572;4;4,348;0,069396;115;0,103466580294565;5,96381368817872;1,96381368817872;0,67071176417343;"3D-printing/additive productie";"south"
"NL41";"DE71";8;2,572;4;4,348;0,069396;108,5;0,0976184692344373;5,62672856667296;1,62672856667296;0,710892653271378;"3D-printing/additive productie";"south"
"NL41";"NL42";1;0,322;1;1,087;0,017349;57;0,0512834354503495;2,95597721935815;1,95597721935815;0,338297600350634;"3D-printing/additive productie";"south"
"NL41";"NL33";1;0,322;1;1,087;0,017349;65;0,0584811106012758;3,37085121505754;2,37085121505754;0,296660972615171;"3D-printing/additive productie";"south"
"NL41";"NL41";260;83,601;72;78,261;1,249133;92;0,0827732642356519;4,77105095054297;-67,228949049457;15,0910146939022;"3D-printing/additive productie";"south"
"NL41";"NL31";1;0,322;1;1,087;0,017349;56,5;0,0508335807534166;2,93004759462694;1,93004759462694;0,341291384424533;"3D-printing/additive productie";"south"
"NL41";"UKG3";16;5,145;1;1,087;0,017349;51;0,0458851790871549;2,64482172258361;1,64482172258361;0,378097318038944;"3D-printing/additive productie";"south"
"NL41";"DEA5";1;0,322;1;1,087;0,017349;74,5;0,0670283498430007;3,86351408495056;2,86351408495056;0,258831721073639;"3D-printing/additive productie";"south"
"NL41";"DEA3";8;2,572;4;4,348;0,069396;75;0,0674782045399336;3,88944370968177;-0,110556290318227;1,02842470506593;"3D-printing/additive productie";"south"
"NL41";"NL22";7;2,251;3;3,261;0,052047;52;0,0467848884810206;2,69668097204603;-0,303319027953971;1,11247864730689;"3D-printing/additive productie";"south"
"NL41";"ITI1";4;11,429;1;10;0,044131;22;0,0906170195238487;2,05338166241041;1,05338166241041;0,487001524512557;"Robotics - Autonomous robots";"south"
"NL41";"NL41";30;85,714;8;80;0,353045;10;0,0411895543290222;0,933355301095642;-7,06664469890436;8,57122683142101;"Robotics - Autonomous robots";"south"
"NL41";"ITI2";1;2,857;1;10;0,044131;8;0,0329516434632177;0,746684240876514;-0,253315759123486;1,33925419240953;"Robotics - Autonomous robots";"south"
"NL34";"NL34";1;100;1;100;0,044131;1;0,00411895543290222;0,0933355301095642;-0,906664469890436;10,7140335392763;"Robotics - Autonomous robots";"south"
"NL42";"DEA2";3;100;1;100;0,044131;19,5;0,0803196309415932;1,8200428371365;0,820042837136502;0,549437617398782;"Robotics - Autonomous robots";"south"
"NL41";"DE11";5;3,425;2;7,692;0,0858;51,5;0,218563001315622;5,09470356066715;3,09470356066715;0,392564547904354;"Energieopslag - Photovoltaic";"south"
"NL41";"AT13";1;0,685;1;3,846;0,0429;27,5;0,116708398760769;2,72047277511353;1,72047277511353;0,367583167583168;"Energieopslag - Photovoltaic";"south"
"NL41";"NL33";1;0,685;1;3,846;0,0429;35;0,148537962059161;3,46241989559903;2,46241989559903;0,288815345958203;"Energieopslag - Photovoltaic";"south"
"NL41";"NL41";138;94,521;21;80,769;0,900901;26;0,110342486101091;2,57208335101642;-18,4279166489836;8,16458766458766;"Energieopslag - Photovoltaic";"south"
"NL41";"BE22";1;0,685;1;3,846;0,0429;20,5;0,0870008063489369;2,02798879599372;1,02798879599372;0,493099371148152;"Energieopslag - Photovoltaic";"south"
"NL42";"FR22";4;1,408;1;3,03;0,0429;20;0,0848788354623775;1,97852565462802;0,978525654628018;0,505426855426856;"Energieopslag - Photovoltaic";"south"
"NL42";"NL21";1;0,352;1;3,03;0,0429;20;0,0848788354623775;1,97852565462802;0,978525654628018;0,505426855426856;"Energieopslag - Photovoltaic";"south"
"NL42";"AT31";4;1,408;1;3,03;0,0429;42,5;0,180367525357552;4,20436701608454;3,20436701608454;0,237847931965579;"Energieopslag - Photovoltaic";"south"
"NL42";"NL33";1;0,352;1;3,03;0,0429;38,5;0,163391758265077;3,80866188515894;2,80866188515894;0,262559405416548;"Energieopslag - Photovoltaic";"south"
"NL42";"UKJ1";11;3,873;2;6,061;0,0858;34;0,144294020286042;3,36349361286763;1,36349361286763;0,594619829913948;"Energieopslag - Photovoltaic";"south"
"NL42";"SE23";2;0,704;1;3,03;0,0429;31,5;0,133684165853244;3,11617790603913;2,11617790603913;0,320905939953559;"Energieopslag - Photovoltaic";"south"
"NL42";"NL42";259;91,197;25;75,758;1,072501;33;0,140050078512923;3,26456733013623;-21,7354326698638;7,65798265798266;"Energieopslag - Photovoltaic";"south"
"NL42";"DEA1";2;0,704;1;3,03;0,0429;22,5;0,0954886898951746;2,22584136145652;1,22584136145652;0,449268315934983;"Energieopslag - Photovoltaic";"south"
"NL41";"DE11";2;7,143;1;5,556;0,034495;90,5;0,224315280703929;6,50289998760689;5,50289998760689;0,153777545695887;"Electrolizers voor Power2Molecule";"south"
"NL41";"DEA1";4;14,286;2;11,111;0,068989;54,5;0,135084892799603;3,9161110422605;1,9161110422605;0,510710748090927;"Electrolizers voor Power2Molecule";"south"
"NL41";"CH02";1;3,571;1;5,556;0,034495;24;0,0594869252695501;1,72452596356426;0,724525963564258;0,57986949522824;"Electrolizers voor Power2Molecule";"south"
"NL41";"BE24";2;7,143;1;5,556;0,034495;21;0,0520510596108564;1,50896021811873;0,508960218118726;0,66270799454656;"Electrolizers voor Power2Molecule";"south"
"NL41";"NL33";2;7,143;1;5,556;0,034495;19;0,0470938158383939;1,36524972115504;0,365249721155038;0,732466730814618;"Electrolizers voor Power2Molecule";"south"
"NL41";"BE10";4;14,286;1;5,556;0,034495;16,5;0,0408972611228157;1,18561159995043;0,185611599950428;0,843446538513803;"Electrolizers voor Power2Molecule";"south"
"NL41";"DEC0";2;7,143;1;5,556;0,034495;17;0,0421365720659313;1,22153922419135;0,22153922419135;0,818639287381044;"Electrolizers voor Power2Molecule";"south"
"NL41";"NL41";5;17,857;5;27,778;0,172473;18;0,0446151939521626;1,29339447267319;-3,70660552732681;3,86579663485493;"Electrolizers voor Power2Molecule";"south"
"NL41";"NL22";2;7,143;2;11,111;0,068989;17,5;0,043375883009047;1,25746684843227;-0,742533151567728;1,59049918691174;"Electrolizers voor Power2Molecule";"south"
"NL41";"NL42";4;14,286;3;16,667;0,103484;21,5;0,053290370553972;1,54488784235965;-1,45511215764035;1,94188854215969;"Electrolizers voor Power2Molecule";"south"
"NL42";"DEA1";4;1,951;2;8;0,068989;58;0,143760069401413;4,16760441194696;2,16760441194696;0,479891996050957;"Electrolizers voor Power2Molecule";"south"
"NL42";"CH02";2;0,976;1;4;0,034495;27,5;0,0681621018713595;1,97601933325071;0,976019333250713;0,506067923108282;"Electrolizers voor Power2Molecule";"south"
"NL42";"DEA2";8;3,902;3;12;0,103484;39;0,096666253563019;2,80235469079192;-0,197645309208081;1,0705282988829;"Electrolizers voor Power2Molecule";"south"
"NL42";"NL41";4;1,951;3;12;0,103484;21,5;0,053290370553972;1,54488784235965;-1,45511215764035;1,94188854215969;"Electrolizers voor Power2Molecule";"south"
"NL42";"NL22";2;0,976;2;8;0,068989;21;0,0520510596108564;1,50896021811873;-0,491039781881274;1,32541598909312;"Electrolizers voor Power2Molecule";"south"
"NL42";"NL42";173;84,39;10;40;0,344947;25;0,0619655471557814;1,7963812120461;-8,2036187879539;5,5667471541911;"Electrolizers voor Power2Molecule";"south"
"NL42";"UKC1";12;5,854;4;16;0,137979;17;0,0421365720659313;1,22153922419135;-2,77846077580865;3,27455714952418;"Electrolizers voor Power2Molecule";"south"
"NL34";"BE24";1;25;1;50;0,034495;13;0,0322220845210063;0,934118230263973;-0,0658817697360268;1,0705282988829;"Electrolizers voor Power2Molecule";"south"
"NL34";"NO03";3;75;1;50;0,034495;3,5;0,00867517660180939;0,251493369686454;-0,748506630313546;3,97624796727936;"Electrolizers voor Power2Molecule";"south"
"NL42";"AT31";1;0,769;1;4,762;0,119904;38;0,708955223880597;5,91268656716418;4,91268656716418;0,169127855610249;"Recyclage";"south"
"NL42";"UKD6";1;0,769;1;4,762;0,119904;13,5;0,251865671641791;2,10055970149254;1,10055970149254;0,476063593569589;"Recyclage";"south"
"NL42";"NL42";116;89,231;12;57,143;1,438849;21;0,391791044776119;3,26753731343284;-8,73246268656716;3,6724905789654;"Recyclage";"south"
"NL42";"NL21";2;1,538;1;4,762;0,119904;13;0,242537313432836;2,02276119402985;1,02276119402985;0,494373731783804;"Recyclage";"south"
"NL42";"UKD3";2;1,538;1;4,762;0,119904;13,5;0,251865671641791;2,10055970149254;1,10055970149254;0,476063593569589;"Recyclage";"south"
"NL42";"UKD7";1;0,769;1;4,762;0,119904;13,5;0,251865671641791;2,10055970149254;1,10055970149254;0,476063593569589;"Recyclage";"south"
"NL42";"BE21";1;0,769;1;4,762;0,119904;18,5;0,345149253731343;2,8785447761194;1,8785447761194;0,3473977574697;"Recyclage";"south"
"NL42";"FI1B";6;4,615;3;14,286;0,359712;18,5;0,345149253731343;2,8785447761194;-0,121455223880597;1,0421932724091;"Recyclage";"south"
"NL34";"DE92";12;66,667;1;25;0,119904;11,5;0,21455223880597;1,78936567164179;0,789365671641791;0,558857262016474;"Recyclage";"south"
"NL34";"NL34";3;16,667;1;25;0,119904;4;0,0746268656716418;0,622388059701493;-0,377611940298507;1,60671462829736;"Recyclage";"south"
"NL34";"NL41";2;11,111;1;25;0,119904;10,5;0,19589552238806;1,63376865671642;0,633768656716418;0,6120817631609;"Recyclage";"south"
"NL34";"BE23";1;5,556;1;25;0,119904;14;0,261194029850746;2,17835820895522;1,17835820895522;0,459061322370675;"Recyclage";"south"
"NL41";"DEB3";2;4,878;1;5,882;0,119904;20;0,373134328358209;3,11194029850746;2,11194029850746;0,321342925659472;"Recyclage";"south"
"NL41";"NL34";2;4,878;1;5,882;0,119904;10,5;0,19589552238806;1,63376865671642;0,633768656716418;0,6120817631609;"Recyclage";"south"
"NL41";"DE71";2;4,878;1;5,882;0,119904;22;0,41044776119403;3,42313432835821;2,42313432835821;0,292129932417702;"Recyclage";"south"
"NL41";"NL41";21;51,22;5;29,412;0,59952;17;0,317164179104478;2,64514925373134;-2,35485074626866;1,89025250387925;"Recyclage";"south"
"NL41";"BE23";3;7,317;2;11,765;0,239808;20,5;0,382462686567164;3,18973880597015;1,18973880597015;0,627010586652629;"Recyclage";"south"
"NL41";"NL33";3;7,317;2;11,765;0,239808;12,5;0,233208955223881;1,94496268656716;-0,0550373134328359;1,02829736211031;"Recyclage";"south"
"NL41";"BE21";1;2,439;1;5,882;0,119904;16,5;0,307835820895522;2,56735074626866;1,56735074626866;0,389506576556936;"Recyclage";"south"
"NL41";"DE24";3;7,317;1;5,882;0,119904;15;0,279850746268657;2,3339552238806;1,3339552238806;0,42845723421263;"Recyclage";"south"
"NL41";"CH02";1;2,439;1;5,882;0,119904;11,5;0,21455223880597;1,78936567164179;0,789365671641791;0,558857262016474;"Recyclage";"south"
"NL41";"NL31";2;4,878;1;5,882;0,119904;11,5;0,21455223880597;1,78936567164179;0,789365671641791;0,558857262016474;"Recyclage";"south"
"NL41";"NL32";1;2,439;1;5,882;0,119904;10,5;0,19589552238806;1,63376865671642;0,633768656716418;0,6120817631609;"Recyclage";"south"
"NL41";"FR10";1;0,323;1;1,19;0,018298;168,5;0,178821581695462;9,772599439657;8,772599439657;0,102326919892165;"Biosensors";"south"
"NL41";"NL32";7;2,258;2;2,381;0,036597;64,5;0,068450991212803;3,74084666977968;1,74084666977968;0,534638325638134;"Biosensors";"south"
"NL41";"NL22";2;0,645;2;2,381;0,036597;54;0,0573078065967653;3,13187163051322;1,13187163051322;0,638595777845549;"Biosensors";"south"
"NL41";"FR71";3;0,968;1;1,19;0,018298;97;0,102941800738634;5,62576941036634;4,62576941036634;0,17775346393639;"Biosensors";"south"
"NL41";"UKJ1";1;0,323;1;1,19;0,018298;119,5;0,126820053487286;6,93071592308019;5,93071592308019;0,144285238509036;"Biosensors";"south"
"NL41";"NL41";256;82,581;63;75;1,15279;84;0,0891454769283016;4,87180031413168;-58,1281996858683;12,9315645013724;"Biosensors";"south"
"NL41";"NL33";10;3,226;4;4,762;0,073193;76;0,0806554315065586;4,40781933183343;0,407819331833426;0,907478210622622;"Biosensors";"south"
"NL41";"NL31";21;6,774;6;7,143;0,10979;67;0,0711041304070977;3,88584072674789;-2,11415927325211;1,54406740314894;"Biosensors";"south"
"NL41";"NL23";2;0,645;1;1,19;0,018298;44,5;0,0472258776584455;2,58089421403404;1,58089421403404;0,387462606782693;"Biosensors";"south"
"NL41";"NL11";3;0,968;2;2,381;0,036597;49,5;0,0525321560470349;2,87088232797045;0,870882327970455;0,696649939467872;"Biosensors";"south"
"NL41";"NL42";4;1,29;1;1,19;0,018298;48,5;0,051470900369317;2,81288470518317;1,81288470518317;0,35550692787278;"Biosensors";"south"
"NL42";"NL41";4;2,41;1;7,692;0,018298;48,5;0,051470900369317;2,81288470518317;1,81288470518317;0,35550692787278;"Biosensors";"south"
"NL42";"NL31";1;0,602;1;7,692;0,018298;31,5;0,0334295538481131;1,82692511779938;0,82692511779938;0,547367809581899;"Biosensors";"south"
"NL42";"ITH5";1;0,602;1;7,692;0,018298;19;0,0201638578766396;1,10195483295836;0,101954832958356;0,907478210622622;"Biosensors";"south"
"NL42";"ES52";136;81,928;2;15,385;0,036597;24,5;0,026000764104088;1,42094175828841;-0,579058241711593;1,40751722463917;"Biosensors";"south"
"NL42";"DE11";2;1,205;2;15,385;0,036597;63,5;0,0673897355350851;3,6828490469924;1,6828490469924;0,543057826829286;"Biosensors";"south"
"NL42";"ITC1";2;1,205;1;7,692;0,018298;20,5;0,0217557413932165;1,18895126713928;0,188951267139279;0,841077365942918;"Biosensors";"south"
"NL42";"NL42";19;11,446;4;30,769;0,073193;13;0,0137963238103324;0,753969096234665;-3,24603090376534;5,30525723133225;"Biosensors";"south"
"NL42";"BE22";1;0,602;1;7,692;0,018298;9;0,00955130109946088;0,521978605085537;-0,478021394914463;1,91578733353665;"Biosensors";"south"
"NL41";"NL41";43;78,182;14;70;0,488656;20;0,0554908162699073;1,58981188613284;-12,4101881138672;8,80607329842932;"Smart grids";"south"
"NL41";"NL31";1;1,818;1;5;0,034904;11;0,030519948948449;0,874396537373065;-0,125603462626935;1,1436458829129;"Smart grids";"south"
"NL41";"NL33";11;20;5;25;0,17452;20;0,0554908162699073;1,58981188613284;-3,41018811386716;3,14502617801047;"Smart grids";"south"
"NL42";"NL42";1;100;1;100;0,034904;1;0,00277454081349537;0,0794905943066423;-0,920509405693358;12,5801047120419;"Smart grids";"south"
"NL42";"NL42";1;100;1;100;0,142248;1;0,020185708518369;0,141905530884134;-0,858094469115866;7,04694167852063;"Precisielandbouw";"south"
"NL41";"NL41";3;75;1;50;0,142248;2;0,040371417036738;0,283811061768268;-0,716188938231732;3,52347083926031;"Precisielandbouw";"south"
"NL41";"NL12";1;25;1;50;0,142248;1,5;0,0302785627775535;0,212858296326201;-0,787141703673799;4,69796111901375;"Precisielandbouw";"south"
"NL41";"NL22";1;0,505;1;3,704;0,029146;20;0,0413376875697574;1,41829606051837;0,418296060518375;0,705071407752842;"Nano-medicine";"south"
"NL41";"NL32";4;2,02;1;3,704;0,029146;21;0,0434045719482452;1,48921086354429;0,489210863544293;0,67149657881223;"Nano-medicine";"south"
"NL41";"NL41";169;85,354;16;59,259;0,466336;27;0,0558058782191724;1,91469968169981;-14,0853003183002;8,35640186966331;"Nano-medicine";"south"
"NL41";"UKJ1";3;1,515;1;3,704;0,029146;77,5;0,16018353933281;5,4958972345087;4,4958972345087;0,181953911678153;"Nano-medicine";"south"
"NL41";"AT22";1;0,505;1;3,704;0,029146;22;0,0454714563267331;1,56012566657021;0,560125666570212;0,640974007048038;"Nano-medicine";"south"
"NL41";"NL33";2;1,01;1;3,704;0,029146;26,5;0,0547724360299285;1,87924228018685;0,879242280186846;0,532129364341767;"Nano-medicine";"south"
"NL41";"DEA2";6;3,03;1;3,704;0,029146;50;0,103344218924393;3,54574015129594;2,54574015129594;0,282028563101137;"Nano-medicine";"south"
"NL41";"NL42";4;2,02;1;3,704;0,029146;17,5;0,0361704766235377;1,24100905295358;0,241009052953578;0,805795894574676;"Nano-medicine";"south"
"NL41";"NL31";5;2,525;2;7,407;0,058292;21;0,0434045719482452;1,48921086354429;-0,510789136455707;1,34299315762446;"Nano-medicine";"south"
"NL41";"NL11";1;0,505;1;3,704;0,029146;15;0,031003265677318;1,06372204538878;0,063722045388781;0,940095210337122;"Nano-medicine";"south"
"NL41";"NO05";2;1,01;1;3,704;0,029146;14,5;0,0299698234880741;1,02826464387582;0,0282646438758216;0,972512286555644;"Nano-medicine";"south"
"NL42";"NL41";4;16;1;12,5;0,029146;17,5;0,0361704766235377;1,24100905295358;0,241009052953578;0,805795894574676;"Nano-medicine";"south"
"NL42";"AT22";14;56;1;12,5;0,029146;12,5;0,0258360547310983;0,886435037823984;-0,113564962176016;1,12811425240455;"Nano-medicine";"south"
"NL42";"DE27";1;4;1;12,5;0,029146;8;0,0165350750279029;0,56731842420735;-0,43268157579265;1,7626785193821;"Nano-medicine";"south"
"NL42";"NL42";2;8;2;25;0,058292;8;0,0165350750279029;0,56731842420735;-1,43268157579265;3,52535703876421;"Nano-medicine";"south"
"NL42";"UKF2";1;4;1;12,5;0,029146;8;0,0165350750279029;0,56731842420735;-0,43268157579265;1,7626785193821;"Nano-medicine";"south"
"NL42";"NL31";1;4;1;12,5;0,029146;11,5;0,0237691703526105;0,815520234798065;-0,184479765201935;1,22621114391799;"Nano-medicine";"south"
"NL42";"SI03";2;8;1;12,5;0,029146;5;0,0103344218924393;0,354574015129594;-0,645425984870406;2,82028563101137;"Nano-medicine";"south"
"NL42";"NL22";18;78,261;3;37,5;0,378788;11;0,163059590868663;1,29143195967981;-1,70856804032019;2,32300275482094;"GMO";"south"
"NL42";"NL42";3;13,043;3;37,5;0,378788;8;0,118588793359028;0,939223243403498;-2,0607767565965;3,19412878787879;"GMO";"south"
"NL42";"DE11";2;8,696;2;25;0,252525;6,5;0,0963533946042099;0,763118885265342;-1,23688111473466;2,62082362082362;"GMO";"south"
"NL41";"BE23";2;33,333;1;25;0,126263;25;0,370589979246961;2,93507263563593;1,93507263563593;0,340707070707071;"GMO";"south"
"NL41";"UKJ1";1;16,667;1;25;0,126263;15;0,222353987548177;1,76104358138156;0,761043581381559;0,567845117845118;"GMO";"south"
"NL41";"BE24";2;33,333;1;25;0,126263;8;0,118588793359028;0,939223243403498;-0,0607767565965017;1,0647095959596;"GMO";"south"
"NL41";"BE21";1;16,667;1;25;0,126263;4,5;0,066706196264453;0,528313074414468;-0,471686925585532;1,89281705948373;"GMO";"south"
"NL41";"NL41";6;100;1;100;10;1;8,33333333333333;0,833333333333333;-0,166666666666667;1,2;"Energiebesparing hardware/datacenters - Photonic memory";"south"
"NL42";"DE11";2;100;2;100;5;2;2,98507462686567;1,19402985074627;-0,805970149253731;1,675;"Zaadveredeling";"south"
"NL32";"DE21";2;6,667;2;13,333;0,020151;308,5;0,121487782306496;12,0576623939197;10,0576623939197;0,165869630004613;"Slimme mobiliteit";"west"
"NL32";"DED5";4;13,333;1;6,667;0,010076;17,5;0,00689152735936362;0,683984090416839;-0,316015909583161;1,46202231018352;"Slimme mobiliteit";"west"
"NL32";"DE60";1;3,333;1;6,667;0,010076;37;0,0145706578455116;1,44613779116703;0,446137791167031;0,691497038600313;"Slimme mobiliteit";"west"
